"epochNums","epochDates","epochDays"
11028,"Sat Jun  5 00:05:00 2004",12574.2951388889
11029,"Sat Jun  5 00:10:00 2004",12574.2986111111
11030,"Sat Jun  5 00:15:00 2004",12574.3020833333
11031,"Sat Jun  5 00:20:00 2004",12574.3055555556
11032,"Sat Jun  5 00:25:00 2004",12574.3090277778
11033,"Sat Jun  5 00:30:00 2004",12574.3125
11034,"Sat Jun  5 00:35:00 2004",12574.3159722222
11035,"Sat Jun  5 00:40:00 2004",12574.3194444444
11036,"Sat Jun  5 00:45:00 2004",12574.3229166667
11037,"Sat Jun  5 00:50:00 2004",12574.3263888889
11038,"Sat Jun  5 00:55:00 2004",12574.3298611111
11039,"Sat Jun  5 01:00:00 2004",12574.3333333333
11040,"Sat Jun  5 01:05:00 2004",12574.3368055556
11041,"Sat Jun  5 01:10:00 2004",12574.3402777778
11042,"Sat Jun  5 01:15:00 2004",12574.34375
11043,"Sat Jun  5 01:20:00 2004",12574.3472222222
11044,"Sat Jun  5 01:25:00 2004",12574.3506944444
11045,"Sat Jun  5 01:30:00 2004",12574.3541666667
11046,"Sat Jun  5 01:35:00 2004",12574.3576388889
11047,"Sat Jun  5 01:40:00 2004",12574.3611111111
11048,"Sat Jun  5 01:45:00 2004",12574.3645833333
11049,"Sat Jun  5 01:50:00 2004",12574.3680555556
11050,"Sat Jun  5 01:55:00 2004",12574.3715277778
11051,"Sat Jun  5 02:00:00 2004",12574.375
11052,"Sat Jun  5 02:05:00 2004",12574.3784722222
11053,"Sat Jun  5 02:10:00 2004",12574.3819444444
11054,"Sat Jun  5 02:15:00 2004",12574.3854166667
11055,"Sat Jun  5 02:20:00 2004",12574.3888888889
11056,"Sat Jun  5 02:25:00 2004",12574.3923611111
11057,"Sat Jun  5 02:30:00 2004",12574.3958333333
11058,"Sat Jun  5 02:35:00 2004",12574.3993055556
11059,"Sat Jun  5 02:40:00 2004",12574.4027777778
11060,"Sat Jun  5 02:45:00 2004",12574.40625
11061,"Sat Jun  5 02:50:00 2004",12574.4097222222
11062,"Sat Jun  5 02:55:00 2004",12574.4131944444
11063,"Sat Jun  5 03:00:00 2004",12574.4166666667
11064,"Sat Jun  5 03:05:00 2004",12574.4201388889
11065,"Sat Jun  5 03:10:00 2004",12574.4236111111
11066,"Sat Jun  5 03:15:00 2004",12574.4270833333
11067,"Sat Jun  5 03:20:00 2004",12574.4305555556
11068,"Sat Jun  5 03:25:00 2004",12574.4340277778
11069,"Sat Jun  5 03:30:00 2004",12574.4375
11070,"Sat Jun  5 03:35:00 2004",12574.4409722222
11071,"Sat Jun  5 03:40:00 2004",12574.4444444444
11072,"Sat Jun  5 03:45:00 2004",12574.4479166667
11073,"Sat Jun  5 03:50:00 2004",12574.4513888889
11074,"Sat Jun  5 03:55:00 2004",12574.4548611111
11075,"Sat Jun  5 04:00:00 2004",12574.4583333333
11076,"Sat Jun  5 04:05:00 2004",12574.4618055556
11077,"Sat Jun  5 04:10:00 2004",12574.4652777778
11078,"Sat Jun  5 04:15:00 2004",12574.46875
11079,"Sat Jun  5 04:20:00 2004",12574.4722222222
11080,"Sat Jun  5 04:25:00 2004",12574.4756944444
11081,"Sat Jun  5 04:30:00 2004",12574.4791666667
11082,"Sat Jun  5 04:35:00 2004",12574.4826388889
11083,"Sat Jun  5 04:40:00 2004",12574.4861111111
11084,"Sat Jun  5 04:45:00 2004",12574.4895833333
11085,"Sat Jun  5 04:50:00 2004",12574.4930555556
11086,"Sat Jun  5 04:55:00 2004",12574.4965277778
11087,"Sat Jun  5 05:00:00 2004",12574.5
11088,"Sat Jun  5 05:05:00 2004",12574.5034722222
11089,"Sat Jun  5 05:10:00 2004",12574.5069444444
11090,"Sat Jun  5 05:15:00 2004",12574.5104166667
11091,"Sat Jun  5 05:20:00 2004",12574.5138888889
11092,"Sat Jun  5 05:25:00 2004",12574.5173611111
11093,"Sat Jun  5 05:30:00 2004",12574.5208333333
11094,"Sat Jun  5 05:35:00 2004",12574.5243055556
11095,"Sat Jun  5 05:40:00 2004",12574.5277777778
11096,"Sat Jun  5 05:45:00 2004",12574.53125
11097,"Sat Jun  5 05:50:00 2004",12574.5347222222
11098,"Sat Jun  5 05:55:00 2004",12574.5381944444
11099,"Sat Jun  5 06:00:00 2004",12574.5416666667
11100,"Sat Jun  5 06:05:00 2004",12574.5451388889
11101,"Sat Jun  5 06:10:00 2004",12574.5486111111
11102,"Sat Jun  5 06:15:00 2004",12574.5520833333
11103,"Sat Jun  5 06:20:00 2004",12574.5555555556
11104,"Sat Jun  5 06:25:00 2004",12574.5590277778
11105,"Sat Jun  5 06:30:00 2004",12574.5625
11106,"Sat Jun  5 06:35:00 2004",12574.5659722222
11107,"Sat Jun  5 06:40:00 2004",12574.5694444444
11108,"Sat Jun  5 06:45:00 2004",12574.5729166667
11109,"Sat Jun  5 06:50:00 2004",12574.5763888889
11110,"Sat Jun  5 06:55:00 2004",12574.5798611111
11111,"Sat Jun  5 07:00:00 2004",12574.5833333333
11112,"Sat Jun  5 07:05:00 2004",12574.5868055556
11113,"Sat Jun  5 07:10:00 2004",12574.5902777778
11114,"Sat Jun  5 07:15:00 2004",12574.59375
11115,"Sat Jun  5 07:20:00 2004",12574.5972222222
11116,"Sat Jun  5 07:25:00 2004",12574.6006944444
11117,"Sat Jun  5 07:30:00 2004",12574.6041666667
11118,"Sat Jun  5 07:35:00 2004",12574.6076388889
11119,"Sat Jun  5 07:40:00 2004",12574.6111111111
11120,"Sat Jun  5 07:45:00 2004",12574.6145833333
11121,"Sat Jun  5 07:50:00 2004",12574.6180555556
11122,"Sat Jun  5 07:55:00 2004",12574.6215277778
11123,"Sat Jun  5 08:00:00 2004",12574.625
11124,"Sat Jun  5 08:05:00 2004",12574.6284722222
11125,"Sat Jun  5 08:10:00 2004",12574.6319444444
11126,"Sat Jun  5 08:15:00 2004",12574.6354166667
11127,"Sat Jun  5 08:20:00 2004",12574.6388888889
11128,"Sat Jun  5 08:25:00 2004",12574.6423611111
11129,"Sat Jun  5 08:30:00 2004",12574.6458333333
11130,"Sat Jun  5 08:35:00 2004",12574.6493055556
11131,"Sat Jun  5 08:40:00 2004",12574.6527777778
11132,"Sat Jun  5 08:45:00 2004",12574.65625
11133,"Sat Jun  5 08:50:00 2004",12574.6597222222
11134,"Sat Jun  5 08:55:00 2004",12574.6631944444
11135,"Sat Jun  5 09:00:00 2004",12574.6666666667
11136,"Sat Jun  5 09:05:00 2004",12574.6701388889
11137,"Sat Jun  5 09:10:00 2004",12574.6736111111
11138,"Sat Jun  5 09:15:00 2004",12574.6770833333
11139,"Sat Jun  5 09:20:00 2004",12574.6805555556
11140,"Sat Jun  5 09:25:00 2004",12574.6840277778
11141,"Sat Jun  5 09:30:00 2004",12574.6875
11142,"Sat Jun  5 09:35:00 2004",12574.6909722222
11143,"Sat Jun  5 09:40:00 2004",12574.6944444444
11144,"Sat Jun  5 09:45:00 2004",12574.6979166667
11145,"Sat Jun  5 09:50:00 2004",12574.7013888889
11146,"Sat Jun  5 09:55:00 2004",12574.7048611111
11147,"Sat Jun  5 10:00:00 2004",12574.7083333333
11148,"Sat Jun  5 10:05:00 2004",12574.7118055556
11149,"Sat Jun  5 10:10:00 2004",12574.7152777778
11150,"Sat Jun  5 10:15:00 2004",12574.71875
11151,"Sat Jun  5 10:20:00 2004",12574.7222222222
11152,"Sat Jun  5 10:25:00 2004",12574.7256944444
11153,"Sat Jun  5 10:30:00 2004",12574.7291666667
11154,"Sat Jun  5 10:35:00 2004",12574.7326388889
11155,"Sat Jun  5 10:40:00 2004",12574.7361111111
11156,"Sat Jun  5 10:45:00 2004",12574.7395833333
11157,"Sat Jun  5 10:50:00 2004",12574.7430555556
11158,"Sat Jun  5 10:55:00 2004",12574.7465277778
11159,"Sat Jun  5 11:00:00 2004",12574.75
11160,"Sat Jun  5 11:05:00 2004",12574.7534722222
11161,"Sat Jun  5 11:10:00 2004",12574.7569444444
11162,"Sat Jun  5 11:15:00 2004",12574.7604166667
11163,"Sat Jun  5 11:20:00 2004",12574.7638888889
11164,"Sat Jun  5 11:25:00 2004",12574.7673611111
11165,"Sat Jun  5 11:30:00 2004",12574.7708333333
11166,"Sat Jun  5 11:35:00 2004",12574.7743055556
11167,"Sat Jun  5 11:40:00 2004",12574.7777777778
11168,"Sat Jun  5 11:45:00 2004",12574.78125
11169,"Sat Jun  5 11:50:00 2004",12574.7847222222
11170,"Sat Jun  5 11:55:00 2004",12574.7881944444
11171,"Sat Jun  5 12:00:00 2004",12574.7916666667
11172,"Sat Jun  5 12:05:00 2004",12574.7951388889
11173,"Sat Jun  5 12:10:00 2004",12574.7986111111
11174,"Sat Jun  5 12:15:00 2004",12574.8020833333
11175,"Sat Jun  5 12:20:00 2004",12574.8055555556
11176,"Sat Jun  5 12:25:00 2004",12574.8090277778
11177,"Sat Jun  5 12:30:00 2004",12574.8125
11178,"Sat Jun  5 12:35:00 2004",12574.8159722222
11179,"Sat Jun  5 12:40:00 2004",12574.8194444444
11180,"Sat Jun  5 12:45:00 2004",12574.8229166667
11181,"Sat Jun  5 12:50:00 2004",12574.8263888889
11182,"Sat Jun  5 12:55:00 2004",12574.8298611111
11183,"Sat Jun  5 13:00:00 2004",12574.8333333333
11184,"Sat Jun  5 13:05:00 2004",12574.8368055556
11185,"Sat Jun  5 13:10:00 2004",12574.8402777778
11186,"Sat Jun  5 13:15:00 2004",12574.84375
11187,"Sat Jun  5 13:20:00 2004",12574.8472222222
11188,"Sat Jun  5 13:25:00 2004",12574.8506944444
11189,"Sat Jun  5 13:30:00 2004",12574.8541666667
11190,"Sat Jun  5 13:35:00 2004",12574.8576388889
11191,"Sat Jun  5 13:40:00 2004",12574.8611111111
11192,"Sat Jun  5 13:45:00 2004",12574.8645833333
11193,"Sat Jun  5 13:50:00 2004",12574.8680555556
11194,"Sat Jun  5 13:55:00 2004",12574.8715277778
11195,"Sat Jun  5 14:00:00 2004",12574.875
11196,"Sat Jun  5 14:05:00 2004",12574.8784722222
11197,"Sat Jun  5 14:10:00 2004",12574.8819444444
11198,"Sat Jun  5 14:15:00 2004",12574.8854166667
11199,"Sat Jun  5 14:20:00 2004",12574.8888888889
11200,"Sat Jun  5 14:25:00 2004",12574.8923611111
11201,"Sat Jun  5 14:30:00 2004",12574.8958333333
11202,"Sat Jun  5 14:35:00 2004",12574.8993055556
11203,"Sat Jun  5 14:40:00 2004",12574.9027777778
11204,"Sat Jun  5 14:45:00 2004",12574.90625
11205,"Sat Jun  5 14:50:00 2004",12574.9097222222
11206,"Sat Jun  5 14:55:00 2004",12574.9131944444
11207,"Sat Jun  5 15:00:00 2004",12574.9166666667
11208,"Sat Jun  5 15:05:00 2004",12574.9201388889
11209,"Sat Jun  5 15:10:00 2004",12574.9236111111
11210,"Sat Jun  5 15:15:00 2004",12574.9270833333
11211,"Sat Jun  5 15:20:00 2004",12574.9305555556
11212,"Sat Jun  5 15:25:00 2004",12574.9340277778
11213,"Sat Jun  5 15:30:00 2004",12574.9375
11214,"Sat Jun  5 15:35:00 2004",12574.9409722222
11215,"Sat Jun  5 15:40:00 2004",12574.9444444444
11216,"Sat Jun  5 15:45:00 2004",12574.9479166667
11217,"Sat Jun  5 15:50:00 2004",12574.9513888889
11218,"Sat Jun  5 15:55:00 2004",12574.9548611111
11219,"Sat Jun  5 16:00:00 2004",12574.9583333333
11220,"Sat Jun  5 16:05:00 2004",12574.9618055556
11221,"Sat Jun  5 16:10:00 2004",12574.9652777778
11222,"Sat Jun  5 16:15:00 2004",12574.96875
11223,"Sat Jun  5 16:20:00 2004",12574.9722222222
11224,"Sat Jun  5 16:25:00 2004",12574.9756944444
11225,"Sat Jun  5 16:30:00 2004",12574.9791666667
11226,"Sat Jun  5 16:35:00 2004",12574.9826388889
11227,"Sat Jun  5 16:40:00 2004",12574.9861111111
11228,"Sat Jun  5 16:45:00 2004",12574.9895833333
11229,"Sat Jun  5 16:50:00 2004",12574.9930555556
11230,"Sat Jun  5 16:55:00 2004",12574.9965277778
11231,"Sat Jun  5 17:00:00 2004",12575
11232,"Sat Jun  5 17:05:00 2004",12575.0034722222
11233,"Sat Jun  5 17:10:00 2004",12575.0069444444
11234,"Sat Jun  5 17:15:00 2004",12575.0104166667
11235,"Sat Jun  5 17:20:00 2004",12575.0138888889
11236,"Sat Jun  5 17:25:00 2004",12575.0173611111
11237,"Sat Jun  5 17:30:00 2004",12575.0208333333
11238,"Sat Jun  5 17:35:00 2004",12575.0243055556
11239,"Sat Jun  5 17:40:00 2004",12575.0277777778
11240,"Sat Jun  5 17:45:00 2004",12575.03125
11241,"Sat Jun  5 17:50:00 2004",12575.0347222222
11242,"Sat Jun  5 17:55:00 2004",12575.0381944444
11243,"Sat Jun  5 18:00:00 2004",12575.0416666667
11244,"Sat Jun  5 18:05:00 2004",12575.0451388889
11245,"Sat Jun  5 18:10:00 2004",12575.0486111111
11246,"Sat Jun  5 18:15:00 2004",12575.0520833333
11247,"Sat Jun  5 18:20:00 2004",12575.0555555556
11248,"Sat Jun  5 18:25:00 2004",12575.0590277778
11249,"Sat Jun  5 18:30:00 2004",12575.0625
11250,"Sat Jun  5 18:35:00 2004",12575.0659722222
11251,"Sat Jun  5 18:40:00 2004",12575.0694444444
11252,"Sat Jun  5 18:45:00 2004",12575.0729166667
11253,"Sat Jun  5 18:50:00 2004",12575.0763888889
11254,"Sat Jun  5 18:55:00 2004",12575.0798611111
11255,"Sat Jun  5 19:00:00 2004",12575.0833333333
11256,"Sat Jun  5 19:05:00 2004",12575.0868055556
11257,"Sat Jun  5 19:10:00 2004",12575.0902777778
11258,"Sat Jun  5 19:15:00 2004",12575.09375
11259,"Sat Jun  5 19:20:00 2004",12575.0972222222
11260,"Sat Jun  5 19:25:00 2004",12575.1006944444
11261,"Sat Jun  5 19:30:00 2004",12575.1041666667
11262,"Sat Jun  5 19:35:00 2004",12575.1076388889
11263,"Sat Jun  5 19:40:00 2004",12575.1111111111
11264,"Sat Jun  5 19:45:00 2004",12575.1145833333
11265,"Sat Jun  5 19:50:00 2004",12575.1180555556
11266,"Sat Jun  5 19:55:00 2004",12575.1215277778
11267,"Sat Jun  5 20:00:00 2004",12575.125
11268,"Sat Jun  5 20:05:00 2004",12575.1284722222
11269,"Sat Jun  5 20:10:00 2004",12575.1319444444
11270,"Sat Jun  5 20:15:00 2004",12575.1354166667
11271,"Sat Jun  5 20:20:00 2004",12575.1388888889
11272,"Sat Jun  5 20:25:00 2004",12575.1423611111
11273,"Sat Jun  5 20:30:00 2004",12575.1458333333
11274,"Sat Jun  5 20:35:00 2004",12575.1493055556
11275,"Sat Jun  5 20:40:00 2004",12575.1527777778
11276,"Sat Jun  5 20:45:00 2004",12575.15625
11277,"Sat Jun  5 20:50:00 2004",12575.1597222222
11278,"Sat Jun  5 20:55:00 2004",12575.1631944444
11279,"Sat Jun  5 21:00:00 2004",12575.1666666667
11280,"Sat Jun  5 21:05:00 2004",12575.1701388889
11281,"Sat Jun  5 21:10:00 2004",12575.1736111111
11282,"Sat Jun  5 21:15:00 2004",12575.1770833333
11283,"Sat Jun  5 21:20:00 2004",12575.1805555556
11284,"Sat Jun  5 21:25:00 2004",12575.1840277778
11285,"Sat Jun  5 21:30:00 2004",12575.1875
11286,"Sat Jun  5 21:35:00 2004",12575.1909722222
11287,"Sat Jun  5 21:40:00 2004",12575.1944444444
11288,"Sat Jun  5 21:45:00 2004",12575.1979166667
11289,"Sat Jun  5 21:50:00 2004",12575.2013888889
11290,"Sat Jun  5 21:55:00 2004",12575.2048611111
11291,"Sat Jun  5 22:00:00 2004",12575.2083333333
11292,"Sat Jun  5 22:05:00 2004",12575.2118055556
11293,"Sat Jun  5 22:10:00 2004",12575.2152777778
11294,"Sat Jun  5 22:15:00 2004",12575.21875
11295,"Sat Jun  5 22:20:00 2004",12575.2222222222
11296,"Sat Jun  5 22:25:00 2004",12575.2256944444
11297,"Sat Jun  5 22:30:00 2004",12575.2291666667
11298,"Sat Jun  5 22:35:00 2004",12575.2326388889
11299,"Sat Jun  5 22:40:00 2004",12575.2361111111
11300,"Sat Jun  5 22:45:00 2004",12575.2395833333
11301,"Sat Jun  5 22:50:00 2004",12575.2430555556
11302,"Sat Jun  5 22:55:00 2004",12575.2465277778
11303,"Sat Jun  5 23:00:00 2004",12575.25
11304,"Sat Jun  5 23:05:00 2004",12575.2534722222
11305,"Sat Jun  5 23:10:00 2004",12575.2569444444
11306,"Sat Jun  5 23:15:00 2004",12575.2604166667
11307,"Sat Jun  5 23:20:00 2004",12575.2638888889
11308,"Sat Jun  5 23:25:00 2004",12575.2673611111
11309,"Sat Jun  5 23:30:00 2004",12575.2708333333
11310,"Sat Jun  5 23:35:00 2004",12575.2743055556
11311,"Sat Jun  5 23:40:00 2004",12575.2777777778
11312,"Sat Jun  5 23:45:00 2004",12575.28125
11313,"Sat Jun  5 23:50:00 2004",12575.2847222222
11314,"Sat Jun  5 23:55:00 2004",12575.2881944444
11315,"Sun Jun  6 00:00:00 2004",12575.2916666667
11316,"Sun Jun  6 00:05:00 2004",12575.2951388889
11317,"Sun Jun  6 00:10:00 2004",12575.2986111111
11318,"Sun Jun  6 00:15:00 2004",12575.3020833333
11319,"Sun Jun  6 00:20:00 2004",12575.3055555556
11320,"Sun Jun  6 00:25:00 2004",12575.3090277778
11321,"Sun Jun  6 00:30:00 2004",12575.3125
11322,"Sun Jun  6 00:35:00 2004",12575.3159722222
11323,"Sun Jun  6 00:40:00 2004",12575.3194444444
11324,"Sun Jun  6 00:45:00 2004",12575.3229166667
11325,"Sun Jun  6 00:50:00 2004",12575.3263888889
11326,"Sun Jun  6 00:55:00 2004",12575.3298611111
11327,"Sun Jun  6 01:00:00 2004",12575.3333333333
11328,"Sun Jun  6 01:05:00 2004",12575.3368055556
11329,"Sun Jun  6 01:10:00 2004",12575.3402777778
11330,"Sun Jun  6 01:15:00 2004",12575.34375
11331,"Sun Jun  6 01:20:00 2004",12575.3472222222
11332,"Sun Jun  6 01:25:00 2004",12575.3506944444
11333,"Sun Jun  6 01:30:00 2004",12575.3541666667
11334,"Sun Jun  6 01:35:00 2004",12575.3576388889
11335,"Sun Jun  6 01:40:00 2004",12575.3611111111
11336,"Sun Jun  6 01:45:00 2004",12575.3645833333
11337,"Sun Jun  6 01:50:00 2004",12575.3680555556
11338,"Sun Jun  6 01:55:00 2004",12575.3715277778
11339,"Sun Jun  6 02:00:00 2004",12575.375
11340,"Sun Jun  6 02:05:00 2004",12575.3784722222
11341,"Sun Jun  6 02:10:00 2004",12575.3819444444
11342,"Sun Jun  6 02:15:00 2004",12575.3854166667
11343,"Sun Jun  6 02:20:00 2004",12575.3888888889
11344,"Sun Jun  6 02:25:00 2004",12575.3923611111
11345,"Sun Jun  6 02:30:00 2004",12575.3958333333
11346,"Sun Jun  6 02:35:00 2004",12575.3993055556
11347,"Sun Jun  6 02:40:00 2004",12575.4027777778
11348,"Sun Jun  6 02:45:00 2004",12575.40625
11349,"Sun Jun  6 02:50:00 2004",12575.4097222222
11350,"Sun Jun  6 02:55:00 2004",12575.4131944444
11351,"Sun Jun  6 03:00:00 2004",12575.4166666667
11352,"Sun Jun  6 03:05:00 2004",12575.4201388889
11353,"Sun Jun  6 03:10:00 2004",12575.4236111111
11354,"Sun Jun  6 03:15:00 2004",12575.4270833333
11355,"Sun Jun  6 03:20:00 2004",12575.4305555556
11356,"Sun Jun  6 03:25:00 2004",12575.4340277778
11357,"Sun Jun  6 03:30:00 2004",12575.4375
11358,"Sun Jun  6 03:35:00 2004",12575.4409722222
11359,"Sun Jun  6 03:40:00 2004",12575.4444444444
11360,"Sun Jun  6 03:45:00 2004",12575.4479166667
11361,"Sun Jun  6 03:50:00 2004",12575.4513888889
11362,"Sun Jun  6 03:55:00 2004",12575.4548611111
11363,"Sun Jun  6 04:00:00 2004",12575.4583333333
11364,"Sun Jun  6 04:05:00 2004",12575.4618055556
11365,"Sun Jun  6 04:10:00 2004",12575.4652777778
11366,"Sun Jun  6 04:15:00 2004",12575.46875
11367,"Sun Jun  6 04:20:00 2004",12575.4722222222
11368,"Sun Jun  6 04:25:00 2004",12575.4756944444
11369,"Sun Jun  6 04:30:00 2004",12575.4791666667
11370,"Sun Jun  6 04:35:00 2004",12575.4826388889
11371,"Sun Jun  6 04:40:00 2004",12575.4861111111
11372,"Sun Jun  6 04:45:00 2004",12575.4895833333
11373,"Sun Jun  6 04:50:00 2004",12575.4930555556
11374,"Sun Jun  6 04:55:00 2004",12575.4965277778
11375,"Sun Jun  6 05:00:00 2004",12575.5
11376,"Sun Jun  6 05:05:00 2004",12575.5034722222
11377,"Sun Jun  6 05:10:00 2004",12575.5069444444
11378,"Sun Jun  6 05:15:00 2004",12575.5104166667
11379,"Sun Jun  6 05:20:00 2004",12575.5138888889
11380,"Sun Jun  6 05:25:00 2004",12575.5173611111
11381,"Sun Jun  6 05:30:00 2004",12575.5208333333
11382,"Sun Jun  6 05:35:00 2004",12575.5243055556
11383,"Sun Jun  6 05:40:00 2004",12575.5277777778
11384,"Sun Jun  6 05:45:00 2004",12575.53125
11385,"Sun Jun  6 05:50:00 2004",12575.5347222222
11386,"Sun Jun  6 05:55:00 2004",12575.5381944444
11387,"Sun Jun  6 06:00:00 2004",12575.5416666667
11388,"Sun Jun  6 06:05:00 2004",12575.5451388889
11389,"Sun Jun  6 06:10:00 2004",12575.5486111111
11390,"Sun Jun  6 06:15:00 2004",12575.5520833333
11391,"Sun Jun  6 06:20:00 2004",12575.5555555556
11392,"Sun Jun  6 06:25:00 2004",12575.5590277778
11393,"Sun Jun  6 06:30:00 2004",12575.5625
11394,"Sun Jun  6 06:35:00 2004",12575.5659722222
11395,"Sun Jun  6 06:40:00 2004",12575.5694444444
11396,"Sun Jun  6 06:45:00 2004",12575.5729166667
11397,"Sun Jun  6 06:50:00 2004",12575.5763888889
11398,"Sun Jun  6 06:55:00 2004",12575.5798611111
11399,"Sun Jun  6 07:00:00 2004",12575.5833333333
11400,"Sun Jun  6 07:05:00 2004",12575.5868055556
11401,"Sun Jun  6 07:10:00 2004",12575.5902777778
11402,"Sun Jun  6 07:15:00 2004",12575.59375
11403,"Sun Jun  6 07:20:00 2004",12575.5972222222
11404,"Sun Jun  6 07:25:00 2004",12575.6006944444
11405,"Sun Jun  6 07:30:00 2004",12575.6041666667
11406,"Sun Jun  6 07:35:00 2004",12575.6076388889
11407,"Sun Jun  6 07:40:00 2004",12575.6111111111
11408,"Sun Jun  6 07:45:00 2004",12575.6145833333
11409,"Sun Jun  6 07:50:00 2004",12575.6180555556
11410,"Sun Jun  6 07:55:00 2004",12575.6215277778
11411,"Sun Jun  6 08:00:00 2004",12575.625
11412,"Sun Jun  6 08:05:00 2004",12575.6284722222
11413,"Sun Jun  6 08:10:00 2004",12575.6319444444
11414,"Sun Jun  6 08:15:00 2004",12575.6354166667
11415,"Sun Jun  6 08:20:00 2004",12575.6388888889
11416,"Sun Jun  6 08:25:00 2004",12575.6423611111
11417,"Sun Jun  6 08:30:00 2004",12575.6458333333
11418,"Sun Jun  6 08:35:00 2004",12575.6493055556
11419,"Sun Jun  6 08:40:00 2004",12575.6527777778
11420,"Sun Jun  6 08:45:00 2004",12575.65625
11421,"Sun Jun  6 08:50:00 2004",12575.6597222222
11422,"Sun Jun  6 08:55:00 2004",12575.6631944444
11423,"Sun Jun  6 09:00:00 2004",12575.6666666667
11424,"Sun Jun  6 09:05:00 2004",12575.6701388889
11425,"Sun Jun  6 09:10:00 2004",12575.6736111111
11426,"Sun Jun  6 09:15:00 2004",12575.6770833333
11427,"Sun Jun  6 09:20:00 2004",12575.6805555556
11428,"Sun Jun  6 09:25:00 2004",12575.6840277778
11429,"Sun Jun  6 09:30:00 2004",12575.6875
11430,"Sun Jun  6 09:35:00 2004",12575.6909722222
11431,"Sun Jun  6 09:40:00 2004",12575.6944444444
11432,"Sun Jun  6 09:45:00 2004",12575.6979166667
11433,"Sun Jun  6 09:50:00 2004",12575.7013888889
11434,"Sun Jun  6 09:55:00 2004",12575.7048611111
11435,"Sun Jun  6 10:00:00 2004",12575.7083333333
11436,"Sun Jun  6 10:05:00 2004",12575.7118055556
11437,"Sun Jun  6 10:10:00 2004",12575.7152777778
11438,"Sun Jun  6 10:15:00 2004",12575.71875
11439,"Sun Jun  6 10:20:00 2004",12575.7222222222
11440,"Sun Jun  6 10:25:00 2004",12575.7256944444
11441,"Sun Jun  6 10:30:00 2004",12575.7291666667
11442,"Sun Jun  6 10:35:00 2004",12575.7326388889
11443,"Sun Jun  6 10:40:00 2004",12575.7361111111
11444,"Sun Jun  6 10:45:00 2004",12575.7395833333
11445,"Sun Jun  6 10:50:00 2004",12575.7430555556
11446,"Sun Jun  6 10:55:00 2004",12575.7465277778
11447,"Sun Jun  6 11:00:00 2004",12575.75
11448,"Sun Jun  6 11:05:00 2004",12575.7534722222
11449,"Sun Jun  6 11:10:00 2004",12575.7569444444
11450,"Sun Jun  6 11:15:00 2004",12575.7604166667
11451,"Sun Jun  6 11:20:00 2004",12575.7638888889
11452,"Sun Jun  6 11:25:00 2004",12575.7673611111
11453,"Sun Jun  6 11:30:00 2004",12575.7708333333
11454,"Sun Jun  6 11:35:00 2004",12575.7743055556
11455,"Sun Jun  6 11:40:00 2004",12575.7777777778
11456,"Sun Jun  6 11:45:00 2004",12575.78125
11457,"Sun Jun  6 11:50:00 2004",12575.7847222222
11458,"Sun Jun  6 11:55:00 2004",12575.7881944444
11459,"Sun Jun  6 12:00:00 2004",12575.7916666667
11460,"Sun Jun  6 12:05:00 2004",12575.7951388889
11461,"Sun Jun  6 12:10:00 2004",12575.7986111111
11462,"Sun Jun  6 12:15:00 2004",12575.8020833333
11463,"Sun Jun  6 12:20:00 2004",12575.8055555556
11464,"Sun Jun  6 12:25:00 2004",12575.8090277778
11465,"Sun Jun  6 12:30:00 2004",12575.8125
11466,"Sun Jun  6 12:35:00 2004",12575.8159722222
11467,"Sun Jun  6 12:40:00 2004",12575.8194444444
11468,"Sun Jun  6 12:45:00 2004",12575.8229166667
11469,"Sun Jun  6 12:50:00 2004",12575.8263888889
11470,"Sun Jun  6 12:55:00 2004",12575.8298611111
